Quality Min,Quality,Topological,Contraction,Insertion,Smoothing
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
0.400000,nan,nan,0.000000,nan,nan
